loc_name,for_name,ruta,outserv,cpZone,cpArea,cpGrid,cpSubstat,typ_id
Upn>>>,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL1K.ElmSubstat\R1.ElmTerm\Cub_1.StaCubic\Palamara OV Relay.ElmRelay\Upn>>>.RelChar,1,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZPAL1K,Upn>>>
Upn>>>>,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL1K.ElmSubstat\R1.ElmTerm\Cub_1.StaCubic\Palamara OV Relay.ElmRelay\Upn>>>>.RelChar,1,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZPAL1K,Upn>>>>
Upp>,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL1K.ElmSubstat\R1.ElmTerm\Cub_1.StaCubic\Palamara OV Relay.ElmRelay\Upp>.RelChar,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZPAL1K,Upp>
Upp>>,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL1K.ElmSubstat\R1.ElmTerm\Cub_1.StaCubic\Palamara OV Relay.ElmRelay\Upp>>.RelChar,1,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZPAL1K,Upp>>
Upp>>>,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL1K.ElmSubstat\R1.ElmTerm\Cub_1.StaCubic\Palamara OV Relay.ElmRelay\Upp>>>.RelChar,1,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZPAL1K,Upp>>>
Upp>>>>,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL1K.ElmSubstat\R1.ElmTerm\Cub_1.StaCubic\Palamara OV Relay.ElmRelay\Upp>>>>.RelChar,1,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZPAL1K,Upp>>>>
F>1,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL3K.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\Palamara FR Relay.ElmRelay\F>1.RelChar,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZPAL3K,F>1
F>2,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL3K.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\Palamara FR Relay.ElmRelay\F>2.RelChar,1,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZPAL3K,F>2
F>3,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL3K.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\Palamara FR Relay.ElmRelay\F>3.RelChar,1,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZPAL3K,F>3
F>4,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL3K.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\Palamara FR Relay.ElmRelay\F>4.RelChar,1,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZPAL3K,F>4
F<1,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL3K.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\Palamara FR Relay.ElmRelay\F<1.RelChar,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZPAL3K,F<1
F<2,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL3K.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\Palamara FR Relay.ElmRelay\F<2.RelChar,1,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZPAL3K,F<2
F<3,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL3K.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\Palamara FR Relay.ElmRelay\F<3.RelChar,1,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZPAL3K,F<3
F<4,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL3K.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\Palamara FR Relay.ElmRelay\F<4.RelChar,1,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZPAL3K,F<4
Upn<,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL3K.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\Palamara UV Relay.ElmRelay\Upn<.RelChar,1,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZPAL3K,Upn<
Upn<<,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL3K.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\Palamara UV Relay.ElmRelay\Upn<<.RelChar,1,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZPAL3K,Upn<<
Upn<<<,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL3K.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\Palamara UV Relay.ElmRelay\Upn<<<.RelChar,1,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZPAL3K,Upn<<<
Upn<<<<,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL3K.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\Palamara UV Relay.ElmRelay\Upn<<<<.RelChar,1,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZPAL3K,Upn<<<<
Upp<,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL3K.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\Palamara UV Relay.ElmRelay\Upp<.RelChar,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZPAL3K,Upp<
Upp<<,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL3K.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\Palamara UV Relay.ElmRelay\Upp<<.RelChar,1,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZPAL3K,Upp<<
Upp<<<,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL3K.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\Palamara UV Relay.ElmRelay\Upp<<<.RelChar,1,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZPAL3K,Upp<<<
Upp<<<<,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL3K.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\Palamara UV Relay.ElmRelay\Upp<<<<.RelChar,1,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZPAL3K,Upp<<<<
Upn>,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL3K.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\Palamara OV Relay.ElmRelay\Upn>.RelChar,1,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZPAL3K,Upn>
Upn>>,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL3K.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\Palamara OV Relay.ElmRelay\Upn>>.RelChar,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZPAL3K,Upn>>
Upn>>>,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL3K.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\Palamara OV Relay.ElmRelay\Upn>>>.RelChar,1,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZPAL3K,Upn>>>
Upn>>>>,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL3K.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\Palamara OV Relay.ElmRelay\Upn>>>>.RelChar,1,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZPAL3K,Upn>>>>
Upp>,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL3K.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\Palamara OV Relay.ElmRelay\Upp>.RelChar,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZPAL3K,Upp>
Upp>>,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL3K.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\Palamara OV Relay.ElmRelay\Upp>>.RelChar,1,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZPAL3K,Upp>>
Upp>>>,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL3K.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\Palamara OV Relay.ElmRelay\Upp>>>.RelChar,1,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZPAL3K,Upp>>>
Upp>>>>,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\ZPAL3K.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\Palamara OV Relay.ElmRelay\Upp>>>>.RelChar,1,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZPAL3K,Upp>>>>
Upn<,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZINCAK.ElmSubstat\L1.ElmTerm\Cub_1.StaCubic\INCA km 22 UV Relay.ElmRelay\Upn<.RelChar,1,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZINCAK,Upn<
Upn<<,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZINCAK.ElmSubstat\L1.ElmTerm\Cub_1.StaCubic\INCA km 22 UV Relay.ElmRelay\Upn<<.RelChar,1,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZINCAK,Upn<<
Upn<<<,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZINCAK.ElmSubstat\L1.ElmTerm\Cub_1.StaCubic\INCA km 22 UV Relay.ElmRelay\Upn<<<.RelChar,1,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZINCAK,Upn<<<
Upn<<<<,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZINCAK.ElmSubstat\L1.ElmTerm\Cub_1.StaCubic\INCA km 22 UV Relay.ElmRelay\Upn<<<<.RelChar,1,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZINCAK,Upn<<<<
Upp<,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZINCAK.ElmSubstat\L1.ElmTerm\Cub_1.StaCubic\INCA km 22 UV Relay.ElmRelay\Upp<.RelChar,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZINCAK,Upp<
Upp<<,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZINCAK.ElmSubstat\L1.ElmTerm\Cub_1.StaCubic\INCA km 22 UV Relay.ElmRelay\Upp<<.RelChar,1,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZINCAK,Upp<<
Upp<<<,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZINCAK.ElmSubstat\L1.ElmTerm\Cub_1.StaCubic\INCA km 22 UV Relay.ElmRelay\Upp<<<.RelChar,1,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZINCAK,Upp<<<
Upp<<<<,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZINCAK.ElmSubstat\L1.ElmTerm\Cub_1.StaCubic\INCA km 22 UV Relay.ElmRelay\Upp<<<<.RelChar,1,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZINCAK,Upp<<<<
Upn>,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZINCAK.ElmSubstat\L1.ElmTerm\Cub_1.StaCubic\INCA km 22 OV Relay.ElmRelay\Upn>.RelChar,1,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZINCAK,Upn>
Upn>>,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZINCAK.ElmSubstat\L1.ElmTerm\Cub_1.StaCubic\INCA km 22 OV Relay.ElmRelay\Upn>>.RelChar,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZINCAK,Upn>>
Upn>>>,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZINCAK.ElmSubstat\L1.ElmTerm\Cub_1.StaCubic\INCA km 22 OV Relay.ElmRelay\Upn>>>.RelChar,1,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZINCAK,Upn>>>
Upn>>>>,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZINCAK.ElmSubstat\L1.ElmTerm\Cub_1.StaCubic\INCA km 22 OV Relay.ElmRelay\Upn>>>>.RelChar,1,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZINCAK,Upn>>>>
Upp>,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZINCAK.ElmSubstat\L1.ElmTerm\Cub_1.StaCubic\INCA km 22 OV Relay.ElmRelay\Upp>.RelChar,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZINCAK,Upp>
Upp>>,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZINCAK.ElmSubstat\L1.ElmTerm\Cub_1.StaCubic\INCA km 22 OV Relay.ElmRelay\Upp>>.RelChar,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZINCAK,Upp>>
Upp>>>,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZINCAK.ElmSubstat\L1.ElmTerm\Cub_1.StaCubic\INCA km 22 OV Relay.ElmRelay\Upp>>>.RelChar,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZINCAK,Upp>>>
Upp>>>>,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZINCAK.ElmSubstat\L1.ElmTerm\Cub_1.StaCubic\INCA km 22 OV Relay.ElmRelay\Upp>>>>.RelChar,1,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZINCAK,Upp>>>>
F>1,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZINCAK.ElmSubstat\L1.ElmTerm\Cub_1.StaCubic\INCA km 22 FR Relay.ElmRelay\F>1.RelChar,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZINCAK,F>1
F>2,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZINCAK.ElmSubstat\L1.ElmTerm\Cub_1.StaCubic\INCA km 22 FR Relay.ElmRelay\F>2.RelChar,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZINCAK,F>2
F>3,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZINCAK.ElmSubstat\L1.ElmTerm\Cub_1.StaCubic\INCA km 22 FR Relay.ElmRelay\F>3.RelChar,1,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZINCAK,F>3
F>4,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZINCAK.ElmSubstat\L1.ElmTerm\Cub_1.StaCubic\INCA km 22 FR Relay.ElmRelay\F>4.RelChar,1,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZINCAK,F>4
F<1,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZINCAK.ElmSubstat\L1.ElmTerm\Cub_1.StaCubic\INCA km 22 FR Relay.ElmRelay\F<1.RelChar,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZINCAK,F<1
F<2,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZINCAK.ElmSubstat\L1.ElmTerm\Cub_1.StaCubic\INCA km 22 FR Relay.ElmRelay\F<2.RelChar,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZINCAK,F<2
F<3,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZINCAK.ElmSubstat\L1.ElmTerm\Cub_1.StaCubic\INCA km 22 FR Relay.ElmRelay\F<3.RelChar,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZINCAK,F<3
F<4,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZINCAK.ElmSubstat\L1.ElmTerm\Cub_1.StaCubic\INCA km 22 FR Relay.ElmRelay\F<4.RelChar,1,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZINCAK,F<4
F>1,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZINCAK.ElmSubstat\L2.ElmTerm\Cub_1.StaCubic\INCA km 22 FR Relay.ElmRelay\F>1.RelChar,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZINCAK,F>1
F>2,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZINCAK.ElmSubstat\L2.ElmTerm\Cub_1.StaCubic\INCA km 22 FR Relay.ElmRelay\F>2.RelChar,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZINCAK,F>2
F>3,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZINCAK.ElmSubstat\L2.ElmTerm\Cub_1.StaCubic\INCA km 22 FR Relay.ElmRelay\F>3.RelChar,1,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZINCAK,F>3
F>4,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZINCAK.ElmSubstat\L2.ElmTerm\Cub_1.StaCubic\INCA km 22 FR Relay.ElmRelay\F>4.RelChar,1,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZINCAK,F>4
F<1,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZINCAK.ElmSubstat\L2.ElmTerm\Cub_1.StaCubic\INCA km 22 FR Relay.ElmRelay\F<1.RelChar,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZINCAK,F<1
F<2,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZINCAK.ElmSubstat\L2.ElmTerm\Cub_1.StaCubic\INCA km 22 FR Relay.ElmRelay\F<2.RelChar,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZINCAK,F<2
F<3,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZINCAK.ElmSubstat\L2.ElmTerm\Cub_1.StaCubic\INCA km 22 FR Relay.ElmRelay\F<3.RelChar,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZINCAK,F<3
F<4,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZINCAK.ElmSubstat\L2.ElmTerm\Cub_1.StaCubic\INCA km 22 FR Relay.ElmRelay\F<4.RelChar,1,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZINCAK,F<4
Upn>,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZINCAK.ElmSubstat\L2.ElmTerm\Cub_1.StaCubic\INCA km 22 OV Relay.ElmRelay\Upn>.RelChar,1,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZINCAK,Upn>
Upn>>,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZINCAK.ElmSubstat\L2.ElmTerm\Cub_1.StaCubic\INCA km 22 OV Relay.ElmRelay\Upn>>.RelChar,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZINCAK,Upn>>
Upn>>>,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZINCAK.ElmSubstat\L2.ElmTerm\Cub_1.StaCubic\INCA km 22 OV Relay.ElmRelay\Upn>>>.RelChar,1,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZINCAK,Upn>>>
Upn>>>>,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZINCAK.ElmSubstat\L2.ElmTerm\Cub_1.StaCubic\INCA km 22 OV Relay.ElmRelay\Upn>>>>.RelChar,1,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZINCAK,Upn>>>>
Upp>,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZINCAK.ElmSubstat\L2.ElmTerm\Cub_1.StaCubic\INCA km 22 OV Relay.ElmRelay\Upp>.RelChar,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZINCAK,Upp>
Upp>>,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZINCAK.ElmSubstat\L2.ElmTerm\Cub_1.StaCubic\INCA km 22 OV Relay.ElmRelay\Upp>>.RelChar,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZINCAK,Upp>>
Upp>>>,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZINCAK.ElmSubstat\L2.ElmTerm\Cub_1.StaCubic\INCA km 22 OV Relay.ElmRelay\Upp>>>.RelChar,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,ZINCAK,Upp>>>
